sourceTaxonId,sourceTaxonIds,sourceTaxonName,sourceTaxonRank,sourceTaxonPathNames,sourceTaxonPathIds,sourceTaxonPathRankNames,sourceTaxonSpeciesName,sourceTaxonSpeciesId,sourceTaxonGenusName,sourceTaxonGenusId,sourceTaxonFamilyName,sourceTaxonFamilyId,sourceTaxonOrderName,sourceTaxonOrderId,sourceTaxonClassName,sourceTaxonClassId,sourceTaxonPhylumName,sourceTaxonPhylumId,sourceTaxonKingdomName,sourceTaxonKingdomId,sourceId,sourceOccurrenceId,sourceInstitutionCode,sourceCollectionCode,sourceCatalogNumber,sourceBasisOfRecordId,sourceBasisOfRecordName,sourceLifeStageId,sourceLifeStageName,sourceBodyPartId,sourceBodyPartName,sourcePhysiologicalStateId,sourcePhysiologicalStateName,sourceSexId,sourceSexName,interactionTypeName,interactionTypeId,targetTaxonId,targetTaxonIds,targetTaxonName,targetTaxonRank,targetTaxonPathNames,targetTaxonPathIds,targetTaxonPathRankNames,targetTaxonSpeciesName,targetTaxonSpeciesId,targetTaxonGenusName,targetTaxonGenusId,targetTaxonFamilyName,targetTaxonFamilyId,targetTaxonOrderName,targetTaxonOrderId,targetTaxonClassName,targetTaxonClassId,targetTaxonPhylumName,targetTaxonPhylumId,targetTaxonKingdomName,targetTaxonKingdomId,targetId,targetOccurrenceId,targetInstitutionCode,targetCollectionCode,targetCatalogNumber,targetBasisOfRecordId,targetBasisOfRecordName,targetLifeStageId,targetLifeStageName,targetBodyPartId,targetBodyPartName,targetPhysiologicalStateId,targetPhysiologicalStateName,targetSexId,targetSexName,decimalLatitude,decimalLongitude,localityId,localityName,eventDateUnixEpoch,argumentTypeId,referenceCitation,referenceDoi,referenceUrl,sourceCitation,sourceNamespace,sourceArchiveURI,sourceDOI,sourceLastSeenAtUnixEpoch
no:match,no:match,USNMENT00985529,,IXODES | PHOLEOIXODES | IXODES ANGUSTUS,,genus | subgenus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985529,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,http://taxon-concept.plazi.org/id/Animalia/Peromyscus_maniculatus_Wagner_1845,EOL:311573 | GBIF:2437961 | GBIF:2437967 | INAT_TAXON:44396 | IRMNG:11111456 | IRMNG:11628883 | ITIS:180276 | NCBI:10042 | WD:Q649836 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Peromyscus_maniculatus_Wagner_1845 | http://treatment.plazi.org/id/6BEB26A140884146A6323DA51490D7AF,Peromyscus maniculatus,,Animalia | Chordata | Mammalia | Rodentia | Muridae | Peromyscus | Peromyscus maniculatus,,kingdom | phylum | class | order | family | genus | species,Peromyscus maniculatus,,Peromyscus,,Muridae,,Rodentia,,Mammalia,,Chordata,,Animalia,,,,,,,,PreservedSpecimen,,,,,,,,,,,,LINDSLEY LAKE,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985527,,IXODES | IXODES ANGUSTUS,,genus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985527,,PreservedSpecimen,,,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,EOL:327955,EOL:327955 | GBIF:2436435 | GBIF:2436436 | IRMNG:1035772 | IRMNG:10857762 | ITIS:180091 | ITIS:180092 | NCBI:9606 | WD:Q15978631 | WORMS:1455977 | doi:10.5281/zenodo.3917332 | http://taxon-concept.plazi.org/id/Animalia/Homo_sapiens_Linnaeus_1758 | http://treatment.plazi.org/id/34AC185C73C41EA124EEED97C898FBC0,Homo sapiens,species,Animalia | Chordata | Mammalia | Primates | Hominidae | Homo | Homo sapiens,EOL:1 | EOL:694 | EOL:1642 | EOL:1645 | EOL:1653 | EOL:42268 | EOL:327955,kingdom | phylum | class | order | family | genus | species,Homo sapiens,EOL:327955,Homo,EOL:42268,Hominidae,EOL:1653,Primates,EOL:1645,Mammalia,EOL:1642,Chordata,EOL:694,Animalia,EOL:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,MT. RAINER,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985524,,IXODES | PHOLEOIXODES | IXODES ANGUSTUS,,genus | subgenus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985524,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,EOL:327955,EOL:327955 | GBIF:2436435 | GBIF:2436436 | IRMNG:1035772 | IRMNG:10857762 | ITIS:180091 | ITIS:180092 | NCBI:9606 | WD:Q15978631 | WORMS:1455977 | doi:10.5281/zenodo.3917332 | http://taxon-concept.plazi.org/id/Animalia/Homo_sapiens_Linnaeus_1758 | http://treatment.plazi.org/id/34AC185C73C41EA124EEED97C898FBC0,Homo sapiens,species,Animalia | Chordata | Mammalia | Primates | Hominidae | Homo | Homo sapiens,EOL:1 | EOL:694 | EOL:1642 | EOL:1645 | EOL:1653 | EOL:42268 | EOL:327955,kingdom | phylum | class | order | family | genus | species,Homo sapiens,EOL:327955,Homo,EOL:42268,Hominidae,EOL:1653,Primates,EOL:1645,Mammalia,EOL:1642,Chordata,EOL:694,Animalia,EOL:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,WRANGELL,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985521,,IXODES | AFRIXODES | IXODES ALBIGNACI PROBABLY,,genus | subgenus | species,IXODES ALBIGNACI PROBABLY,,IXODES,,,,,,,,,,,,,,,,USNMENT00985521,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,NCBI:1206715,GBIF:2432129 | IRMNG:10938351 | ITIS:633496 | NCBI:1206715,Microgale dobsoni,species,root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Afrotheria | Tenrecidae | Oryzorictinae | Microgale | Microgale dobsoni,NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:311790 | NCBI:9369 | NCBI:176110 | NCBI:176114 | NCBI:1206715,|  | superkingdom |  | kingdom |  |  |  | phylum | subphylum |  |  |  |  | superclass |  |  |  | class |  |  | superorder | family | subfamily | genus | species,Microgale dobsoni,NCBI:1206715,Microgale,NCBI:176114,Tenrecidae,NCBI:9369,,,Mammalia,NCBI:40674,Chordata,NCBI:7711,Metazoa,NCBI:33208,,,,,,,PreservedSpecimen,,,,,,,,,,,,ANALAVORY  TANANARIVE PROV.,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985520,,IXODES | IXODES AFFINIS,,genus | species,IXODES AFFINIS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985520,,PreservedSpecimen,,,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,WD:Q1769360,EOL:327369 | GBIF:2435875 | INAT_TAXON:46886 | IRMNG:10901328 | ITIS:179968 | NCBI:183658 | WD:Q1769360,Blarina carolinensis,species,| Blarina carolinensis,WD:Q468813 | WD:Q1769360,| species,Blarina carolinensis,WD:Q1769360,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,ST. CATHERINES ISLAND,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985518,,IXODES | IXODES AFFINIS,,genus | species,IXODES AFFINIS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985518,,PreservedSpecimen,,,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,WD:Q35255,EOL:311910 | GBIF:2435099 | INAT_TAXON:42007 | IRMNG:10212875 | ITIS:552479 | NCBI:9696 | WD:Q35255,Puma concolor,species,| Puma concolor,WD:Q270748 | WD:Q35255,| species,Puma concolor,WD:Q35255,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,RACCOON POINT  BIG CYPRESS NATIONAL PRESERVE,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985516,,IXODES | AFRIXODES | IXODES ALBIGNACI PROBABLY,,genus | subgenus | species,IXODES ALBIGNACI PROBABLY,,IXODES,,,,,,,,,,,,,,,,USNMENT00985516,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,NCBI:1206715,GBIF:2432129 | IRMNG:10938351 | ITIS:633496 | NCBI:1206715,Microgale dobsoni,species,root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Afrotheria | Tenrecidae | Oryzorictinae | Microgale | Microgale dobsoni,NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:311790 | NCBI:9369 | NCBI:176110 | NCBI:176114 | NCBI:1206715,|  | superkingdom |  | kingdom |  |  |  | phylum | subphylum |  |  |  |  | superclass |  |  |  | class |  |  | superorder | family | subfamily | genus | species,Microgale dobsoni,NCBI:1206715,Microgale,NCBI:176114,Tenrecidae,NCBI:9369,,,Mammalia,NCBI:40674,Chordata,NCBI:7711,Metazoa,NCBI:33208,,,,,,,PreservedSpecimen,,,,,,,,,,,,ANALAVORY  N. E. PART OF TANANARIVE PROVINCE,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985512,,IXODES | PHOLEOIXODES | IXODES ANGUSTUS,,genus | subgenus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985512,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,WD:Q1766543,EOL:327368 | GBIF:2435862 | INAT_TAXON:63113 | IRMNG:10590502 | ITIS:179967 | NCBI:9387 | WD:Q1766543 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Blarina_brevicauda_Say_1823 | http://treatment.plazi.org/id/BDE9D627708D8E51910FBE167B3ABD5F,Blarina brevicauda,species,| Blarina brevicauda,WD:Q468813 | WD:Q1766543,| species,Blarina brevicauda,WD:Q1766543,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,MUD LAKE,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985507,,IXODES | IXODES SCAPULARIS,,genus | species,IXODES SCAPULARIS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985507,,PreservedSpecimen,,,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,WD:Q215887,EOL:328652 | GBIF:2440965 | INAT_TAXON:42223 | IRMNG:10199010 | ITIS:180699 | NCBI:9874 | WD:Q215887 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Odocoileus_virginianus_Zimmermann_1780 | http://treatment.plazi.org/id/914B352F0A82806AD808705A998A54F9,Odocoileus virginianus,species,| Odocoileus virginianus,WD:Q2334923 | WD:Q215887,| species,Odocoileus virginianus,WD:Q215887,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,STATE PRESERVE  RACCOON POINT,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985505,,IXODES | IXODES SCAPULARIS,,genus | species,IXODES SCAPULARIS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985505,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,WD:Q131907,EOL:328602 | GBIF:2435246 | INAT_TAXON:41976 | IRMNG:10199263 | ITIS:180582 | NCBI:61384 | WD:Q131907 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Lynx_rufus_Schreber_1777 | http://treatment.plazi.org/id/195112B86D8A0E6BABF5FA65119C7027,Lynx rufus,species,| Lynx rufus,WD:Q677014 | WD:Q131907,| species,Lynx rufus,WD:Q131907,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,BEAR ISLAND  BIG CYPRESS NATIONAL PRESERVE,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985503,,IXODES | IXODES ANDINUS,,genus | species,IXODES ANDINUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985503,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,NCBI:184063,GBIF:2438064 | IRMNG:1438810 | ITIS:180335 | NCBI:184063 | NCBI:29122 | WORMS:1451675,Oryzomys sp.,species,root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Cricetidae | Sigmodontinae | Oryzomys | unclassified Oryzomys | Oryzomys sp.,NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:337677 | NCBI:40141 | NCBI:29122 | NCBI:2635748 | NCBI:184063,|  | superkingdom |  | kingdom |  |  |  | phylum | subphylum |  |  |  |  | superclass |  |  |  | class |  |  |  | superorder |  | order | suborder |  | family | subfamily | genus |  | species,Oryzomys sp.,NCBI:184063,Oryzomys,NCBI:29122,Cricetidae,NCBI:337677,Rodentia,NCBI:9989,Mammalia,NCBI:40674,Chordata,NCBI:7711,Metazoa,NCBI:33208,,,,,,,PreservedSpecimen,,,,,,,,,,,,CASAPLACA,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985502,,IXODES | MULTIDENTATUS | IXODES AMERSONI,,genus | subgenus | species,IXODES AMERSONI,,IXODES,,,,,,,,,,,,,,,,USNMENT00985502,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,WD:Q217122,WD:Q217122,Sula sula,species,| Sula sula,WD:Q612817 | WD:Q217122,| species,Sula sula,WD:Q217122,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,4 S. LAT.  170 W. LONG.,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985501,,IXODES | IXODES AFFINIS,,genus | species,IXODES AFFINIS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985501,,PreservedSpecimen,,,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,no:match,no:match,DRAG,,DRAG,,genus,,,DRAG,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,ST. CATHERINES ISLAND,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985500,,IXODES | PHOLEOIXODES | IXODES ANGUSTUS,,genus | subgenus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985500,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,WD:Q1769720,GBIF:2436042 | IRMNG:10194340 | ITIS:179932 | NCBI:62905 | WD:Q1769720,Sorex vagrans,species,| Sorex vagrans,WD:Q20876533 | WD:Q1769720,| species,Sorex vagrans,WD:Q1769720,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,NEAR PULLMAN,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985499,,IXODES | AFRIXODES | IXODES ALBIGNACI,,genus | subgenus | species,IXODES ALBIGNACI,,IXODES,,,,,,,,,,,,,,,,USNMENT00985499,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,GBIF:2432132,GBIF:2432132 | IRMNG:11363928 | ITIS:633504 | NCBI:176115 | WD:Q3856978,Microgale talazaci,species,Animalia | Chordata | Mammalia | Afrosoricida | Tenrecidae | Microgale | Microgale talazaci,GBIF:1 | GBIF:44 | GBIF:359 | GBIF:828 | GBIF:9613 | GBIF:2432118 | GBIF:2432132,kingdom | phylum | class | order | family | genus | species,Microgale talazaci,GBIF:2432132,Microgale,GBIF:2432118,Tenrecidae,GBIF:9613,Afrosoricida,GBIF:828,Mammalia,GBIF:359,Chordata,GBIF:44,Animalia,GBIF:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,MASSIF DU TSARATANANA,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985498,,IXODES | PHOLEOIXODES | IXODES ANGUSTUS,,genus | subgenus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985498,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,EOL:1037786,EOL:1037786 | GBIF:5706760 | INAT_TAXON:74677 | ITIS:970612 | WD:Q1764765 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Myodes_gapperi_Vigors_1830 | http://treatment.plazi.org/id/A376D2DD2A781546E5C1768BD29E186A,Clethrionomys gapperi,species,Animalia | Chordata | Mammalia | Rodentia | Muridae | Clethrionomys | Clethrionomys gapperi,EOL:1 | EOL:694 | EOL:1642 | EOL:8677 | EOL:8698 | EOL:103453 | EOL:1037786,kingdom | phylum | class | order | family | genus | species,Clethrionomys gapperi,EOL:1037786,Clethrionomys,EOL:103453,Muridae,EOL:8698,Rodentia,EOL:8677,Mammalia,EOL:1642,Chordata,EOL:694,Animalia,EOL:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,LAKE GOGEBIC,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985497,,IXODES | IXODES ANDINUS,,genus | species,IXODES ANDINUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985497,,PreservedSpecimen,,,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,no:match,no:match,AKODON SP.,,MURIDAE | AKODON | AKODON SP.,,family | genus | species,AKODON SP.,,AKODON,,MURIDAE,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,ANCASH DEPARTMENT HUASCARAN NATL. PARK,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
